card_id,mechanic
DAL_581,BATTLECRY
DAL_582,BATTLECRY
DAL_587,DEATHRATTLE
DAL_592,RUSH
DAL_592,TRIGGER_VISUAL
DAL_603,BATTLECRY
DAL_604,DEATHRATTLE
DAL_606,BATTLECRY
DAL_607,TRIGGER_VISUAL
DAL_608,DISCOVER
DAL_609,AURA
DAL_609,BATTLECRY
DAL_609,DISCOVER
DAL_714,BATTLECRY
DAL_719,TRIGGER_VISUAL
DAL_720,DEATHRATTLE
DAL_721,TRIGGER_VISUAL
DAL_726,AURA
DAL_729,BATTLECRY
DAL_729,DISCOVER
DAL_732,TRIGGER_VISUAL
DAL_735,BATTLECRY
DAL_736,BATTLECRY
DAL_736,DISCOVER
DAL_742,AURA
DAL_743,DEATHRATTLE
DAL_743,RUSH
DAL_744,BATTLECRY
DAL_747,BATTLECRY
DAL_748,SPELLPOWER
DAL_749,DEATHRATTLE
DAL_751,BATTLECRY
DAL_752,BATTLECRY
DAL_759,TRIGGER_VISUAL
DAL_760,RUSH
DAL_770,BATTLECRY
DAL_771,TRIGGER_VISUAL
DAL_773,TRIGGER_VISUAL
DAL_774,TRIGGER_VISUAL
DAL_775,DEATHRATTLE
DAL_775,TAUNT
DAL_799,BATTLECRY
DAL_799,RUSH
DED_001,CHOOSE_ONE
DED_002,DISCOVER
DED_003,BATTLECRY
DED_004,TRADEABLE
DED_006,AURA
DED_007,BATTLECRY
DED_008,BATTLECRY
DED_009,TRADEABLE
DED_500,BATTLECRY
DED_500,TAUNT
DED_501,BATTLECRY
DED_503,BATTLECRY
DED_504,TRADEABLE
DED_505,BATTLECRY
DED_505,DEATHRATTLE
DED_506,TRADEABLE
DED_507,BATTLECRY
DED_509,BATTLECRY
DED_510,BATTLECRY
DED_511,TRIGGER_VISUAL
DED_512,TRADEABLE
DED_513,BATTLECRY
DED_514,BATTLECRY
DED_515,BATTLECRY
DED_516,BATTLECRY
DED_517,ImmuneToSpellpower
DED_519,TRIGGER_VISUAL
DED_521,BATTLECRY
DED_522,DEATHRATTLE
DED_522,LIFESTEAL
DED_523,BATTLECRY
DED_524,BATTLECRY
DED_525,BATTLECRY
DED_527,TRADEABLE
DEEP_000,SECRET
DEEP_001,DISCOVER
DEEP_005,DEATHRATTLE
DEEP_005,TAUNT
DEEP_006,DIVINE_SHIELD
DEEP_006,ELUSIVE
DEEP_006,LIFESTEAL
DEEP_006,TAUNT
DEEP_007,BATTLECRY
DEEP_007,EXCAVATE
DEEP_008,TRIGGER_VISUAL
DEEP_009,EXCAVATE
DEEP_012,BATTLECRY
DEEP_012,DEATHRATTLE
DEEP_012,RUSH
DEEP_014,TRIGGER_VISUAL
DEEP_015,MAGNETIC
DEEP_015,REBORN
DEEP_016,FREEZE
DEEP_016,LIFESTEAL
DEEP_018,EXCAVATE
DEEP_020,BATTLECRY
DEEP_023,STEALTH
DEEP_023,TRIGGER_VISUAL
DEEP_024,FORGE
DEEP_024,LIFESTEAL
DEEP_024,QUICKDRAW
DEEP_026,DISCOVER
DEEP_027,CHOOSE_ONE
DEEP_027,FORGE
DEEP_027,TAUNT
DEEP_030,BATTLECRY
DEEP_030,DEATHRATTLE
DEEP_032,FREEZE
DEEP_033,BATTLECRY
DEEP_033,EXCAVATE
DEEP_034,BATTLECRY
DEEP_035,DEATHRATTLE
DEEP_036,DEATHRATTLE
DEEP_036,TAUNT
DEEP_037,BATTLECRY
DEEP_037,DISCOVER
DINO_130,DEATHRATTLE
DINO_131,DEATHRATTLE
DINO_132,TAUNT
DINO_132,TRIGGER_VISUAL
DINO_137,BATTLECRY
DINO_400,TRIGGER_VISUAL
DINO_401,RUSH
DINO_401,TRIGGER_VISUAL
DINO_408,BATTLECRY
DINO_408,DEATHRATTLE
DINO_409,TAUNT
DINO_410,DEATHRATTLE
DINO_411,BATTLECRY
DINO_412,TRIGGER_VISUAL
DINO_413,BATTLECRY
DINO_415,DISCOVER
DINO_416,RUSH
DINO_416,TRIGGER_VISUAL
DINO_419,BATTLECRY
DINO_421,DEATHRATTLE
DINO_421,ELUSIVE
DINO_421,TAUNT
DINO_422,DEATHRATTLE
DINO_422,TAUNT
DINO_424,DISCOVER
DINO_426,DISCOVER
DINO_427,BATTLECRY
DINO_427,COMBO
DINO_430,BATTLECRY
DINO_430,DEATHRATTLE
DINO_430,DISCOVER
DINO_431,DEATHRATTLE
DINO_431,TAUNT
DINO_434,BATTLECRY
DINO_434,DEATHRATTLE
DMF_002,BATTLECRY
DMF_004,BATTLECRY
DMF_044,TAUNT
DMF_053,TAUNT
DMF_053,TRIGGER_VISUAL
DMF_054,CORRUPT
DMF_056,BATTLECRY
DMF_059,RUSH
DMF_059,TAUNT
DMF_060,RUSH
DMF_061,CHOOSE_ONE
DMF_061,CORRUPT
DMF_062,BATTLECRY
DMF_064,CORRUPT
DMF_065,BATTLECRY
DMF_066,BATTLECRY
DMF_067,BATTLECRY
DMF_067,DEATHRATTLE
DMF_068,FORGETFUL
DMF_069,DEATHRATTLE
DMF_069,RUSH
DMF_070,POISONOUS
DMF_070,RUSH
DMF_071,BATTLECRY
DMF_073,CORRUPT
DMF_073,DIVINE_SHIELD
DMF_074,BATTLECRY
DMF_078,CORRUPT
DMF_078,TAUNT
DMF_079,BATTLECRY
DMF_080,CORRUPT
DMF_080,RUSH
DMF_081,BATTLECRY
DMF_081,TAUNT
DMF_082,AURA
DMF_082,CORRUPT
DMF_083,CORRUPT
DMF_085,DEATHRATTLE
DMF_087,RUSH
DMF_087,TRIGGER_VISUAL
DMF_088,TRIGGER_VISUAL
DMF_089,BATTLECRY
DMF_090,CORRUPT
DMF_091,BATTLECRY
DMF_100,BATTLECRY
DMF_101,BATTLECRY
DMF_101,CORRUPT
DMF_102,AURA
DMF_103,ImmuneToSpellpower
DMF_105,CORRUPT
DMF_105,DISCOVER
DMF_106,BATTLECRY
DMF_107,SECRET
DMF_109,BATTLECRY
DMF_110,BATTLECRY
DMF_111,BATTLECRY
DMF_114,TAUNT
DMF_115,BATTLECRY
DMF_116,BATTLECRY
DMF_117,CORRUPT
DMF_118,BATTLECRY
DMF_118,CORRUPT
DMF_120,TRIGGER_VISUAL
DMF_121,BATTLECRY
DMF_121,TAUNT
DMF_122,BATTLECRY
DMF_122,DISCOVER
DMF_123,SECRET
DMF_124,CORRUPT
DMF_125,BATTLECRY
DMF_163,BATTLECRY
DMF_163,CORRUPT
DMF_163,TAUNT
DMF_174,BATTLECRY
DMF_174,CORRUPT
DMF_184,CORRUPT
DMF_184,TAUNT
DMF_186,CORRUPT
DMF_187,DISCOVER
DMF_188,BATTLECRY
DMF_189,BATTLECRY
DMF_190,WINDFURY
DMF_191,DEATHRATTLE
DMF_194,DEATHRATTLE
DMF_202,BATTLECRY
DMF_217,AURA
DMF_221,LIFESTEAL
DMF_222,TRIGGER_VISUAL
DMF_223,DEATHRATTLE
DMF_226,RUSH
DMF_227,OUTCAST
DMF_229,BATTLECRY
DMF_231,BATTLECRY
DMF_235,BATTLECRY
DMF_236,SECRET
DMF_237,TRIGGER_VISUAL
DMF_238,BATTLECRY
DMF_240,BATTLECRY
DMF_241,BATTLECRY
DMF_244,CORRUPT
DMF_247,CORRUPT
DMF_247,TAUNT
DMF_248,CORRUPT
DMF_254,BATTLECRY
DMF_511,BATTLECRY
DMF_513,SECRET
DMF_514,DEATHRATTLE
DMF_515,COMBO
DMF_516,BATTLECRY
DMF_517,CORRUPT
DMF_519,COMBO
DMF_520,TRIGGER_VISUAL
DMF_521,BATTLECRY
DMF_521,TAUNT
DMF_522,ImmuneToSpellpower
DMF_523,DEATHRATTLE
DMF_523,RUSH
DMF_524,TRIGGER_VISUAL
DMF_525,BATTLECRY
DMF_526,CORRUPT
DMF_528,RUSH
DMF_529,TRIGGER_VISUAL
DMF_531,BATTLECRY
DMF_532,TAUNT
DMF_533,DEATHRATTLE
DMF_533,TAUNT
DMF_701,CORRUPT
DMF_703,BATTLECRY
DMF_703,CORRUPT
DMF_704,BATTLECRY
DMF_705,TRIGGER_VISUAL
DMF_707,TRIGGER_VISUAL
DMF_708,AURA
DMF_709,TRIGGER_VISUAL
DMF_730,CORRUPT
DMF_733,BATTLECRY
DMF_734,DEATHRATTLE
DMF_734,TAUNT
DRG_008,SIDE_QUEST
DRG_010,BATTLECRY
DRG_010,RUSH
DRG_019,BATTLECRY
DRG_019,RUSH
DRG_020,BATTLECRY
DRG_021,BATTLECRY
DRG_023,TRIGGER_VISUAL
DRG_024,BATTLECRY
DRG_025,TRIGGER_VISUAL
DRG_026,BATTLECRY
DRG_027,BATTLECRY
DRG_028,DISCOVER
DRG_031,COMBO
DRG_034,BATTLECRY
DRG_035,BATTLECRY
DRG_036,DEATHRATTLE
DRG_037,BATTLECRY
DRG_049,DEATHRATTLE
DRG_050,BATTLECRY
DRG_050,RUSH
DRG_051,SIDE_QUEST
DRG_054,BATTLECRY
DRG_055,BATTLECRY
DRG_057,TRIGGER_VISUAL
DRG_059,BATTLECRY
DRG_060,BATTLECRY
DRG_061,RUSH
DRG_061,WINDFURY
DRG_062,BATTLECRY
DRG_063,BATTLECRY
DRG_064,BATTLECRY
DRG_064,TAUNT
DRG_065,RUSH
DRG_065,TAUNT
DRG_066,ELUSIVE
DRG_066,POISONOUS
DRG_067,BATTLECRY
DRG_068,AURA
DRG_069,BATTLECRY
DRG_070,BATTLECRY
DRG_071,DEATHRATTLE
DRG_072,BATTLECRY
DRG_073,ELUSIVE
DRG_074,BATTLECRY
DRG_075,BATTLECRY
DRG_076,BATTLECRY
DRG_076,RUSH
DRG_077,BATTLECRY
DRG_078,TRIGGER_VISUAL
DRG_079,DIVINE_SHIELD
DRG_079,ELUSIVE
DRG_079,RUSH
DRG_081,BATTLECRY
DRG_082,BATTLECRY
DRG_084,BATTLECRY
DRG_086,BATTLECRY
DRG_086,DEATHRATTLE
DRG_086,DISCOVER
DRG_088,AURA
DRG_089,BATTLECRY
DRG_090,BATTLECRY
DRG_091,TRIGGER_VISUAL
DRG_092,TRIGGER_VISUAL
DRG_095,BATTLECRY
DRG_099,BATTLECRY
DRG_102,BATTLECRY
DRG_102,DISCOVER
DRG_102,SPELLPOWER
DRG_106,DISCOVER
DRG_107,DEATHRATTLE
DRG_201,BATTLECRY
DRG_202,BATTLECRY
DRG_203,BATTLECRY
DRG_207,BATTLECRY
DRG_208,BATTLECRY
DRG_209,TRIGGER_VISUAL
DRG_211,OVERLOAD
DRG_211,SPELLPOWER
DRG_213,BATTLECRY
DRG_215,OVERLOAD
DRG_218,BATTLECRY
DRG_223,BATTLECRY
DRG_224,BATTLECRY
DRG_225,AURA
DRG_225,BATTLECRY
DRG_226,BATTLECRY
DRG_229,BATTLECRY
DRG_229,DISCOVER
DRG_229,LIFESTEAL
DRG_231,BATTLECRY
DRG_232,BATTLECRY
DRG_235,DEATHRATTLE
DRG_242,BATTLECRY
DRG_242,TAUNT
DRG_251,SIDE_QUEST
DRG_252,TRIGGER_VISUAL
DRG_254,BATTLECRY
DRG_254,DISCOVER
DRG_254,POISONOUS
DRG_255,SIDE_QUEST
DRG_256,TRIGGER_VISUAL
DRG_257,BATTLECRY
DRG_258,SIDE_QUEST
DRG_270,BATTLECRY
DRG_270,DISCOVER
DRG_300,BATTLECRY
DRG_303,BATTLECRY
DRG_304,DEATHRATTLE
DRG_306,BATTLECRY
DRG_308,BATTLECRY
DRG_308,DEATHRATTLE
DRG_309,BATTLECRY
DRG_310,ELUSIVE
DRG_310,TAUNT
DRG_311,CHOOSE_ONE
DRG_312,BATTLECRY
DRG_313,BATTLECRY
DRG_313,DISCOVER
DRG_313,TAUNT
DRG_317,SIDE_QUEST
DRG_317,TRIGGER_VISUAL
DRG_319,BATTLECRY
DRG_319,TAUNT
DRG_320,BATTLECRY
DRG_321,ImmuneToSpellpower
DRG_322,BATTLECRY
DRG_323,SIDE_QUEST
DRG_324,SIDE_QUEST
DRG_401,BATTLECRY
DRG_402,BATTLECRY
DRG_403,BATTLECRY
DRG_600,BATTLECRY
DRG_610,BATTLECRY
DRG_620,BATTLECRY
DRG_650,BATTLECRY
DRG_660,BATTLECRY
DS1_055,BATTLECRY
DS1_070,BATTLECRY
DS1_175,AURA
DS1_178,AURA
DS1_184,DISCOVER
EDR_000,BATTLECRY
EDR_000,START_OF_GAME_KEYWORD
EDR_001,BATTLECRY
EDR_014,BATTLECRY
EDR_031,TRIGGER_VISUAL
EDR_102,BATTLECRY
EDR_102,DISCOVER
EDR_105,BATTLECRY
EDR_105,DISCOVER
EDR_110,DEATHRATTLE
EDR_110,POISONOUS
EDR_226,BATTLECRY
EDR_227,DEATHRATTLE
EDR_227,RUSH
EDR_230,BATTLECRY
EDR_233,CHOOSE_ONE
EDR_238,BATTLECRY
EDR_253,TRIGGER_VISUAL
EDR_254,TRIGGER_VISUAL
EDR_255,LIFESTEAL
EDR_256,BATTLECRY
EDR_256,TAUNT
EDR_257,CHOOSE_ONE
EDR_257,TAUNT
EDR_258,AURA
EDR_258,DIVINE_SHIELD
EDR_258,TAUNT
EDR_259,BATTLECRY
EDR_260,DEATHRATTLE
EDR_260,TAUNT
EDR_263,CHOOSE_ONE
EDR_270,DISCOVER
EDR_271,TRIGGER_VISUAL
EDR_272,ELUSIVE
EDR_272,LIFESTEAL
EDR_272,TAUNT
EDR_273,DISCOVER
EDR_416,TRIGGER_VISUAL
EDR_421,DEATHRATTLE
EDR_421,RUSH
EDR_421,WINDFURY
EDR_430,BATTLECRY
EDR_449,BATTLECRY
EDR_449,LIFESTEAL
EDR_451,BATTLECRY
EDR_451,DEATHRATTLE
EDR_453,TRIGGER_VISUAL
EDR_455,DISCOVER
EDR_456,BATTLECRY
EDR_456,DISCOVER
EDR_457,BATTLECRY
EDR_459,BATTLECRY
EDR_459,DEATHRATTLE
EDR_462,ELUSIVE
EDR_462,TRIGGER_VISUAL
EDR_463,CHOOSE_ONE
EDR_464,BATTLECRY
EDR_465,DEATHRATTLE
EDR_465,TAUNT
EDR_468,BATTLECRY
EDR_470,TAUNT
EDR_470,TRIGGER_VISUAL
EDR_471,ELUSIVE
EDR_471,TAUNT
EDR_471,TRIGGER_VISUAL
EDR_472,BATTLECRY
EDR_477,TAUNT
EDR_480,AURA
EDR_480,RUSH
EDR_481,BATTLECRY
EDR_481,TAUNT
EDR_484,TRIGGER_VISUAL
EDR_485,DEATHRATTLE
EDR_486,LIFESTEAL
EDR_486,RUSH
EDR_488,DISCOVER
EDR_489,BATTLECRY
EDR_490,CHOOSE_ONE
EDR_491,BATTLECRY
EDR_492,BATTLECRY
EDR_493,BATTLECRY
EDR_494,DEATHRATTLE
EDR_494,TRIGGER_VISUAL
EDR_495,DEATHRATTLE
EDR_517,BATTLECRY
EDR_517,DISCOVER
EDR_518,BATTLECRY
EDR_519,BATTLECRY
EDR_521,BATTLECRY
EDR_524,BATTLECRY
EDR_525,CHOOSE_ONE
EDR_526,BATTLECRY
EDR_527,BATTLECRY
EDR_528,COMBO
EDR_528,DISCOVER
EDR_529,TRIGGER_VISUAL
EDR_530,TRIGGER_VISUAL
EDR_540,TRIGGER_VISUAL
EDR_570,CHOOSE_ONE
EDR_571,DEATHRATTLE
EDR_572,DEATHRATTLE
EDR_598,ELUSIVE
EDR_654,BATTLECRY
EDR_654,TAUNT
EDR_780,BATTLECRY
EDR_800,BATTLECRY
EDR_800,DIVINE_SHIELD
EDR_800,TAUNT
EDR_810,AURA
EDR_810,BATTLECRY
EDR_811,DISCOVER
EDR_812,BATTLECRY
EDR_813,CHOOSE_ONE
EDR_815,TRIGGER_VISUAL
EDR_816,TRIGGER_VISUAL
EDR_818,DEATHRATTLE
EDR_818,TAUNT
EDR_819,BATTLECRY
EDR_819,DEATHRATTLE
EDR_820,CHOOSE_ONE
EDR_841,BATTLECRY
EDR_841,DEATHRATTLE
EDR_842,TRIGGER_VISUAL
EDR_843,CHOOSE_ONE
EDR_844,AURA
EDR_845,START_OF_GAME_KEYWORD
EDR_847,BATTLECRY
EDR_847,DEATHRATTLE
EDR_849,TRIGGER_VISUAL
EDR_852,BATTLECRY
EDR_853,TRIGGER_VISUAL
EDR_856,BATTLECRY
EDR_856,DISCOVER
EDR_860,BATTLECRY
EDR_860,LIFESTEAL
EDR_861,DEATHRATTLE
EDR_871,BATTLECRY
EDR_872,CHOOSE_ONE
EDR_872,DISCOVER
EDR_873,BATTLECRY
EDR_882,DISCOVER
EDR_888,BATTLECRY
EDR_888,DISCOVER
EDR_889,TRIGGER_VISUAL
EDR_890,DEATHRATTLE
EDR_891,DEATHRATTLE
EDR_892,DEATHRATTLE
EDR_895,BATTLECRY
EDR_940,TRIGGER_VISUAL
EDR_942,TRIGGER_VISUAL
EDR_950,BATTLECRY
EDR_970,BATTLECRY
EDR_971,TRIGGER_VISUAL
EDR_978,DEATHRATTLE
EDR_978,TAUNT
EDR_999,BATTLECRY
ETC_026,BATTLECRY
ETC_028,BATTLECRY
ETC_028,DISCOVER
ETC_029,BATTLECRY
ETC_034,BATTLECRY
ETC_035,BATTLECRY
ETC_035,TAUNT
ETC_068,BATTLECRY
ETC_070,BATTLECRY
ETC_071,DEATHRATTLE
ETC_071,TAUNT
ETC_072,COMBO
ETC_073,COMBO
ETC_073,RUSH
ETC_074,DISCOVER
ETC_077,COMBO
ETC_078,BATTLECRY
ETC_080,BATTLECRY
ETC_080,DISCOVER
ETC_081,AURA
ETC_083,DISCOVER
ETC_084,TRIGGER_VISUAL
ETC_085,DISCOVER
ETC_086,DEATHRATTLE
ETC_086,TAUNT
ETC_087,BATTLECRY
ETC_088,BATTLECRY
ETC_088,DISCOVER
ETC_089,TRIGGER_VISUAL
ETC_098,BATTLECRY
ETC_099,TRADEABLE
ETC_101,BATTLECRY
ETC_102,BATTLECRY
ETC_103,BATTLECRY
ETC_103,DISCOVER
ETC_104,DEATHRATTLE
ETC_105,TRIGGER_VISUAL
ETC_106,BATTLECRY
ETC_107,BATTLECRY
ETC_108,BATTLECRY
ETC_109,BATTLECRY
ETC_110,BATTLECRY
ETC_111,TRIGGER_VISUAL
ETC_113,BATTLECRY
ETC_121,BATTLECRY
ETC_205,DISCOVER
ETC_206,DISCOVER
ETC_208,TRADEABLE
ETC_209,BATTLECRY
ETC_210,LIFESTEAL
ETC_312,AURA
ETC_312,TRIGGER_VISUAL
ETC_317,DEATHRATTLE
ETC_317,TRIGGER_VISUAL
ETC_320,TRADEABLE
ETC_321,DEATHRATTLE
ETC_321,DIVINE_SHIELD
ETC_321,TAUNT
ETC_324,DIVINE_SHIELD
ETC_324,TRIGGER_VISUAL
ETC_325,RUSH
ETC_326,BATTLECRY
ETC_326,DISCOVER
ETC_328,DEATHRATTLE
ETC_329,DEATHRATTLE
ETC_329,LIFESTEAL
ETC_332,BATTLECRY
ETC_334,BATTLECRY
ETC_334,OVERHEAL
ETC_336,BATTLECRY
ETC_336,CHARGE
ETC_337,AURA
ETC_337,DIVINE_SHIELD
ETC_339,OVERHEAL
ETC_349,DEATHRATTLE
ETC_350,BATTLECRY
ETC_355,TRIGGER_VISUAL
ETC_356,LIFESTEAL
ETC_357,DIVINE_SHIELD
ETC_357,RUSH
ETC_357,TAUNT
ETC_357,WINDFURY
ETC_358,BATTLECRY
ETC_359,BATTLECRY
ETC_359,DISCOVER
ETC_362,OVERLOAD
ETC_370,OVERLOAD
ETC_371,BATTLECRY
ETC_373,CHOOSE_ONE
ETC_375,CHOOSE_ONE
ETC_376,BATTLECRY
ETC_382,BATTLECRY
ETC_382,DEATHRATTLE
ETC_385,BATTLECRY
ETC_385,DEATHRATTLE
ETC_386,BATTLECRY
ETC_387,CHOOSE_ONE
ETC_388,DEATHRATTLE
ETC_388,TRIGGER_VISUAL
ETC_394,DISCOVER
ETC_395,BATTLECRY
ETC_398,AURA
ETC_399,RUSH
ETC_399,TRIGGER_VISUAL
ETC_400,TRIGGER_VISUAL
ETC_405,DEATHRATTLE
ETC_405,TRIGGER_VISUAL
ETC_408,BATTLECRY
ETC_408,RUSH
ETC_409,BATTLECRY
ETC_410,BATTLECRY
ETC_410,RUSH
ETC_411,OUTCAST
ETC_418,BATTLECRY
ETC_419,RUSH
ETC_419,TRIGGER_VISUAL
ETC_420,BATTLECRY
ETC_422,TRIGGER_VISUAL
ETC_423,DEATHRATTLE
ETC_423,TRIGGER_VISUAL
ETC_425,BATTLECRY
ETC_425,DEATHRATTLE
ETC_428,BATTLECRY
ETC_506,DISCOVER
ETC_518,DEATHRATTLE
ETC_518,TRIGGER_VISUAL
ETC_520,DEATHRATTLE
ETC_520,TRIGGER_VISUAL
ETC_521,TRIGGER_VISUAL
ETC_522,LIFESTEAL
ETC_522,TRIGGER_VISUAL
ETC_523,TAUNT
ETC_526,DEATHRATTLE
ETC_532,DISCOVER
ETC_534,TRIGGER_VISUAL
ETC_536,DEATHRATTLE
ETC_540,TRIGGER_VISUAL
ETC_541,BATTLECRY
ETC_542,TAUNT
ETC_543,DIVINE_SHIELD
ETC_742,BATTLECRY
ETC_742,RUSH
ETC_813,DEATHRATTLE
ETC_813,TRIGGER_VISUAL
ETC_832,DEATHRATTLE
ETC_832,TRIGGER_VISUAL
ETC_833,TRIGGER_VISUAL
ETC_836,BATTLECRY
ETC_836,RUSH
ETC_840,RUSH
ETC_840,TRIGGER_VISUAL
EX1_001,TRIGGER_VISUAL
EX1_002,BATTLECRY
EX1_002,TRADEABLE
EX1_004,TRIGGER_VISUAL
EX1_005,BATTLECRY
EX1_005,TRADEABLE
EX1_006,TRIGGER_VISUAL
EX1_007,TRIGGER_VISUAL
EX1_008,DIVINE_SHIELD
EX1_009,ENRAGED
EX1_010,STEALTH
EX1_011,BATTLECRY
EX1_012,DEATHRATTLE
EX1_012,SPELLPOWER
EX1_014,BATTLECRY
EX1_015,BATTLECRY
EX1_016,DEATHRATTLE
EX1_017,STEALTH
EX1_019,BATTLECRY
EX1_020,DIVINE_SHIELD
EX1_021,WINDFURY
EX1_023,DIVINE_SHIELD
EX1_025,BATTLECRY
EX1_028,STEALTH
EX1_029,DEATHRATTLE
EX1_032,DIVINE_SHIELD
EX1_032,TAUNT
EX1_033,WINDFURY
EX1_043,BATTLECRY
EX1_044,TRIGGER_VISUAL
EX1_045,CANT_ATTACK
EX1_046,BATTLECRY
EX1_048,BATTLECRY
EX1_049,BATTLECRY
EX1_050,BATTLECRY
EX1_055,TRIGGER_VISUAL
EX1_057,BATTLECRY
EX1_058,BATTLECRY
EX1_059,BATTLECRY
EX1_062,CHARGE
EX1_066,BATTLECRY
EX1_067,CHARGE
EX1_067,DIVINE_SHIELD
EX1_076,AURA
EX1_080,TRIGGER_VISUAL
EX1_082,BATTLECRY
EX1_083,BATTLECRY
EX1_084,TRIGGER_VISUAL
EX1_085,BATTLECRY
EX1_089,BATTLECRY
EX1_089,CHARGE
EX1_091,BATTLECRY
EX1_093,BATTLECRY
EX1_095,TRIGGER_VISUAL
EX1_096,DEATHRATTLE
EX1_097,DEATHRATTLE
EX1_097,TAUNT
EX1_100,TRIGGER_VISUAL
EX1_102,TRIGGER_VISUAL
EX1_103,BATTLECRY
EX1_110,DEATHRATTLE
EX1_110,TAUNT
EX1_112,BATTLECRY
EX1_116,BATTLECRY
EX1_116,CHARGE
EX1_124,COMBO
EX1_130,SECRET
EX1_131,COMBO
EX1_132,SECRET
EX1_133,BATTLECRY
EX1_133,COMBO
EX1_134,COMBO
EX1_136,SECRET
EX1_137,COMBO
EX1_154,CHOOSE_ONE
EX1_155,CHOOSE_ONE
EX1_160,CHOOSE_ONE
EX1_162,ADJACENT_BUFF
EX1_162,AURA
EX1_164,CHOOSE_ONE
EX1_165,CHOOSE_ONE
EX1_166,CHOOSE_ONE
EX1_170,POISONOUS
EX1_178,CHOOSE_ONE
EX1_185,AURA
EX1_185,TAUNT
EX1_186,BATTLECRY
EX1_187,TRIGGER_VISUAL
EX1_188,BATTLECRY
EX1_189,BATTLECRY
EX1_190,BATTLECRY
EX1_191,BATTLECRY
EX1_193,BATTLECRY
EX1_195,BATTLECRY
EX1_196,BATTLECRY
EX1_198,BATTLECRY
EX1_238,OVERLOAD
EX1_241,OVERLOAD
EX1_243,OVERLOAD
EX1_243,WINDFURY
EX1_245,SILENCE
EX1_247,OVERLOAD
EX1_248,OVERLOAD
EX1_249,TRIGGER_VISUAL
EX1_250,OVERLOAD
EX1_250,TAUNT
EX1_251,OVERLOAD
EX1_258,TRIGGER_VISUAL
EX1_259,OVERLOAD
EX1_274,TRIGGER_VISUAL
EX1_275,FREEZE
EX1_277,ImmuneToSpellpower
EX1_283,BATTLECRY
EX1_283,FREEZE
EX1_284,BATTLECRY
EX1_284,SPELLPOWER
EX1_287,SECRET
EX1_289,SECRET
EX1_294,SECRET
EX1_295,SECRET
EX1_298,CANT_ATTACK
EX1_298,TRIGGER_VISUAL
EX1_301,BATTLECRY
EX1_301,TAUNT
EX1_303,AFFECTED_BY_SPELL_POWER
EX1_304,BATTLECRY
EX1_306,BATTLECRY
EX1_310,BATTLECRY
EX1_310,CHARGE
EX1_313,BATTLECRY
EX1_315,AURA
EX1_319,BATTLECRY
EX1_323,BATTLECRY
EX1_332,SILENCE
EX1_341,TRIGGER_VISUAL
EX1_362,BATTLECRY
EX1_365,AFFECTED_BY_SPELL_POWER
EX1_366,TRIGGER_VISUAL
EX1_379,SECRET
EX1_382,BATTLECRY
EX1_383,DEATHRATTLE
EX1_383,DIVINE_SHIELD
EX1_383,TAUNT
EX1_384,ImmuneToSpellpower
EX1_390,ENRAGED
EX1_390,TAUNT
EX1_393,ENRAGED
EX1_396,TAUNT
EX1_398,BATTLECRY
EX1_399,TRIGGER_VISUAL
EX1_402,TRIGGER_VISUAL
EX1_405,TAUNT
EX1_410,AFFECTED_BY_SPELL_POWER
EX1_412,ENRAGED
EX1_414,CHARGE
EX1_414,ENRAGED
EX1_506,BATTLECRY
EX1_507,AURA
EX1_508,AURA
EX1_509,TRIGGER_VISUAL
EX1_522,POISONOUS
EX1_522,STEALTH
EX1_531,TRIGGER_VISUAL
EX1_533,SECRET
EX1_534,DEATHRATTLE
EX1_536,TRIGGER_VISUAL
EX1_543,CHARGE
EX1_554,SECRET
EX1_556,DEATHRATTLE
EX1_557,TRIGGER_VISUAL
EX1_558,BATTLECRY
EX1_559,TRIGGER_VISUAL
EX1_561,BATTLECRY
EX1_562,BATTLECRY
EX1_563,SPELLPOWER
EX1_564,BATTLECRY
EX1_565,ADJACENT_BUFF
EX1_565,AURA
EX1_567,OVERLOAD
EX1_567,WINDFURY
EX1_572,TRIGGER_VISUAL
EX1_573,CHOOSE_ONE
EX1_575,TRIGGER_VISUAL
EX1_577,DEATHRATTLE
EX1_578,AFFECTED_BY_SPELL_POWER
EX1_582,SPELLPOWER
EX1_583,BATTLECRY
EX1_584,BATTLECRY
EX1_587,BATTLECRY
EX1_590,BATTLECRY
EX1_593,BATTLECRY
EX1_594,SECRET
EX1_595,TRIGGER_VISUAL
EX1_597,TRIGGER_VISUAL
EX1_603,BATTLECRY
EX1_604,TRIGGER_VISUAL
EX1_608,AURA
EX1_609,SECRET
EX1_610,SECRET
EX1_611,SECRET
EX1_612,BATTLECRY
EX1_613,COMBO
EX1_614,TRIGGER_VISUAL
EX1_616,AURA
EX1_623,BATTLECRY
EX1_626,SILENCE
FIR_777,BATTLECRY
FIR_777,LIFESTEAL
FIR_777,TAUNT
FIR_778,DEATHRATTLE
FIR_778,TAUNT
FIR_900,DISCOVER
FIR_901,BATTLECRY
FIR_902,ImmuneToSpellpower
FIR_904,TRIGGER_VISUAL
FIR_908,BATTLECRY
FIR_913,TRIGGER_VISUAL
FIR_919,DEATHRATTLE
FIR_920,DISCOVER
FIR_921,BATTLECRY
FIR_922,BATTLECRY
FIR_924,BATTLECRY
FIR_924,DISCOVER
FIR_927,BATTLECRY
